format,name,link,archetype,wr,date
standard_bo1,ぷるたん,https://mtga.untapped.gg/profile/92cd0f4b-b808-4e2d-80e3-3db5dcf311f2/2MYIA3PTVVBCXNLY73JVX7TUIQ/deck/e9f4f447-c4c4-41fe-be31-ce10cd4d8a67?timeFrame=current_season,Boros Convoke,59.7%,June 13
standard_bo1,Dsanue,https://mtga.untapped.gg/profile/5a25b5b9-65ce-4d20-939e-d68ee495d7a4/VEDBDB6X7ZHFRBOFFWR4G5SHRE/deck/e95e4102-fde9-493d-b9c9-19336747142a?timeFrame=current_season,Jeskai Other,51.1%,June 13
standard_bo1,Buttsoupfood,https://mtga.untapped.gg/profile/62168a20-e945-42b8-b2c4-b18a851e0174/UNNOZLVUJFCKZPMHTIH2MCLDSQ/deck/47aa8af1-57d1-4440-ad4a-47b49de27b8c?timeFrame=current_season,Mono-Red Aggro,80.0%,June 13
standard_bo1,Bibistirkoller,https://mtga.untapped.gg/profile/0f29c364-c336-4e98-ae45-3a3a41c9347d/MS6LHOWNPNFPNAQVX66WMA6KDM/deck/12ec272b-c3ac-4ed0-a3f1-21b58aa08b11?timeFrame=current_season,Mono-Red Prowess,55.9%,June 13
standard_bo1,Bose88,https://mtga.untapped.gg/profile/37e43bd6-adda-4133-8efc-35917b377305/VYCQBH6D7REX3A5TP2E2LSDMIY/deck/467c4e7a-388b-4ff2-b078-35675ac88cee?timeFrame=current_season,Gruul Prowess,64.0%,June 13
standard_bo1,MGazer,https://mtga.untapped.gg/profile/f1190f92-af72-43ab-9d4c-7d0d351d311e/KQASLVCNVBFBDAOPO7DHN6PF7E/deck/a0cf5f15-8df5-4210-8fc1-ba6b1398a884?timeFrame=current_season,Golgari Other,57.1%,June 13
standard_bo3,OwlOtter,https://mtga.untapped.gg/profile/215bfb1a-d3c4-4676-ae3b-64d2c7c197db/PZEZAOYLZZAN3CLZKWHEN62US4/deck/5535f23a-0a3b-41e2-a7e7-5dd0c1001974?timeFrame=current_season,Temur Control,79.5%,June 13
standard_bo3,ataka946,https://mtga.untapped.gg/profile/e823c5f3-30af-4565-a077-dc9361871b62/3D2036612650A91B/deck/55db4a70-b864-4885-95b8-68c820c77bd6?timeFrame=current_season,Gruul Other,63.0%,June 13
standard_bo3,michaelrn2288,https://mtga.untapped.gg/profile/d464b90a-5d2d-4c3e-a096-640d391e2ab4/WAB5QGTR3ZB7HBOU62WMAVUAZY/deck/c45eac4d-1cf9-4f45-a290-8650a3347012?timeFrame=current_season,Mono-Red Other,68.2%,June 13
explorer_bo3,Danso,https://mtga.untapped.gg/profile/607aa209-cbc7-4b84-a2ef-ede7d0e3c29c/LM475R6PQRFDJJC5DJLFCV27KU/deck/900e1b74-d094-4765-9f80-45d290df9fda?timeFrame=current_season,5-Color Transmogrify,58.5%,June 13
explorer_bo3,Kanaxai,https://mtga.untapped.gg/profile/c0123002-847f-467b-bb8b-5867e23997ec/QW2YZMF6V5HSLMAR6LPMWC4A44/deck/57cbfb14-be32-473b-8b2e-0e279262e2ce?timeFrame=current_season,Mono-Green Devotion,64.7%,June 13
alchemy_bo1,Demonietto,https://mtga.untapped.gg/profile/a5f0d00d-c919-4ca6-8922-ee2434a3b0ed/LX52WG4MAJH5HBEFSXDQWSYSCY/deck/6e5c672f-d2f7-4ff8-af67-814eb237597b?timeFrame=current_season,Boros Convoke,83.3%,June 13
historic_bo1,fffiebre,https://mtga.untapped.gg/profile/13f85c3d-fb9c-495f-987d-3d565921c6dc/HNHLZVALBNHRVDOKIV3TTNSIHI/deck/7d8d66b1-536c-44b8-bb73-488dc17502af?timeFrame=current_season,Dimir,57.3%,June 13
historic_bo1,thebrit,https://mtga.untapped.gg/profile/faf69002-30dd-4491-bd61-86f2287081ae/5HNJQGIEIFDSZHZN5YXXUZSGWM/deck/860b3de7-41c1-4974-84ad-43187cfb25ec?timeFrame=current_season,Abzan,51.4%,June 13
historic_bo1,DoctorBread,https://mtga.untapped.gg/profile/dc975f49-3189-4440-8f53-184a1ee17151/BOGHAHUX6JCZFNYZDROKAGQBVI/deck/378db635-5885-436e-9ce1-96a41803c8f0?timeFrame=current_season,Boros,83.3%,June 13
historic_bo1,bergamo,https://mtga.untapped.gg/profile/553963f3-e3c1-46b0-a60e-145b288b90d2/TKIAR2NIKFHKLN36S3FCASJIIE/deck/2cc3fea0-ef10-4c58-9cf8-9e666a64de7d?timeFrame=current_season,Esper,71.6%,June 13
historic_bo1,SUGMA,https://mtga.untapped.gg/profile/0031639a-d3aa-4733-abf9-3d9c8d3ee1b3/RX24YE3ZKZHABJTBHCE7NHD5QA/deck/82270477-ef2b-4df7-a23f-ac39a682e352?timeFrame=current_season,Simic,55.8%,June 13
timeless_bo1,badcompany,https://mtga.untapped.gg/profile/2fef19e9-6817-427d-9f5b-91814caf3dbd/CE747SVHERFADN3EEP3PA7HW3Y/deck/bc3fe93a-9f05-4632-af84-7f353ed4258a?timeFrame=current_season,5-Color,62.5%,June 13
timeless_bo3,SandBagger,https://mtga.untapped.gg/profile/c5fae4eb-4da8-47f3-85b8-ff76703e5fd2/64QJ42QUPZA6VN2GAX3XOSROKE/deck/a36a8d35-2f5d-4ae7-97dd-1f5f3c737f0e?timeFrame=current_season,Rakdos,83.3%,June 13
standard_bo1,BTS,https://mtga.untapped.gg/profile/62951c25-cf7d-4962-a837-f56ce31fc2d5/A2ZRVQOAGNBJXJ6RIEZZLFNG2M/deck/48a64250-3a5e-40d3-9b91-00924add168c?timeFrame=current_season,Naya Discover,65.6%,June 13
standard_bo1,Zanderlord,https://mtga.untapped.gg/profile/0062608c-f0f9-4e25-9da2-576b83967bcf/UBMN32DTEFHH7LEA7EQTFWR32E/deck/dae15992-826d-459d-8f03-426f379f927b?timeFrame=current_season,Mono-Red Prowess,72.7%,June 13
standard_bo1,AwesomeBrink,https://mtga.untapped.gg/profile/5eacefc8-d042-4b9a-8e73-06fc42a19414/MFVWAZUE3NHKLBEAR244ESKPD4/deck/5a87f9f4-03f5-4c89-b5bd-c9323b12fd3c?timeFrame=current_season,Mono-Red Prowess,55.2%,June 13
standard_bo3,StompyPee,https://mtga.untapped.gg/profile/e589a6dc-156a-4e59-bab6-0e665e4e03ff/4W3TQTZDH5F7BJBUBNQCI3AJLY/deck/c9716bdc-a51d-42a7-9865-f3e729940b56?timeFrame=current_season,Temur Control,62.5%,June 13
standard_bo3,kulisap20,https://mtga.untapped.gg/profile/8505edbf-239a-45e5-b747-0a2b63bfd8e0/RCLPCS2YP5AB3KJ5KLUGPCEXT4/deck/b92d59bd-e154-4ddc-9a7b-fe0a5d00d519?timeFrame=current_season,Dimir Other,67.5%,June 13
explorer_bo1,sh0tekk,https://mtga.untapped.gg/profile/5fe604b3-de62-4c25-b497-652c0a7a2e78/22C59B28FEA24FD3/deck/62ab039c-1992-4357-9c85-1ca65d07b937?timeFrame=current_season,Mono-Red Burn,59.5%,June 13
explorer_bo3,yaenu,https://mtga.untapped.gg/profile/8a3a6bce-d543-4c45-8bbb-220bad4dbee5/AH3XE7XLERAU5GPDZQRXIRKXPM/deck/9f02e6a4-16e3-4676-81d6-211760d50eb1?timeFrame=current_season,Abzan Amalia,62.2%,June 13
alchemy_bo1,freezingmoon,https://mtga.untapped.gg/profile/433ab7b7-f42f-4151-b9be-c369dd2c3025/Q2CPTHFQ2ZFYBL2X2CPPGJ6MKU/deck/b6f453d4-0707-4658-aa69-3bc4283d04eb?timeFrame=current_season,Orzhov Midrange,54.8%,June 13
alchemy_bo1,Donguri,https://mtga.untapped.gg/profile/a8a90a1c-eaed-4aa7-bb39-cbbc154e9baa/G7K67HUTWJBALMFYNWKS4VBEWA/deck/40dd4aea-1c6f-45c3-a522-eb9c1558dc67?timeFrame=current_season,Orzhov Midrange,63.0%,June 13
timeless_bo1,Vult,https://mtga.untapped.gg/profile/9cecf4f2-d87d-4bb9-8896-5c80e975b6b5/NUVHTD2GS5GGNGAR3PE3PKKMIQ/deck/118bcf38-8c87-4816-8804-b0b52f36b714?timeFrame=current_season,Boros,72.1%,June 13
timeless_bo1,ectoplasm888,https://mtga.untapped.gg/profile/2647760a-ad12-418e-a229-f1a637b7f894/4ERUXHIMBREQZDZYEQTTFCA4KE/deck/b3138b12-8e94-4fd0-a96f-53b19049be64?timeFrame=current_season,4-Color,80.0%,June 13
timeless_bo3,mazzy,https://mtga.untapped.gg/profile/e6d5ba67-0ed0-41be-8302-fe5b8eb1cf92/560AD2911CF40B79/deck/cfd704df-a00f-42cf-bf3b-a7746a4cf49a?timeFrame=current_season,Boros,,June 13
timeless_bo3,LKinG,https://mtga.untapped.gg/profile/ca69c8fa-104f-4043-a614-9e509829bd8f/BE2M7Z2J3FELXNYMA7PU6MY2JU/deck/b42d3ab7-7e1e-42ef-ae6f-dcf62af15fd6?timeFrame=current_season,Rakdos,92.9%,June 13
standard_bo1,Wulfrun,https://mtga.untapped.gg/profile/909c18fa-a5fd-4131-8122-759906297aa6/5BJOUKN4UVFSREC4I23YLRIT2M/deck/d6d3abe0-f9d4-4c10-a000-88009fd2895f?timeFrame=current_season,Boros Convoke,64.3%,June 14
standard_bo1,elhermos,https://mtga.untapped.gg/profile/6d0c16bf-ee11-4a98-8122-3f8e035f71ea/HJODXMV6CRDYLO7CNB7LYV4MYY/deck/8b408379-7bda-4462-b867-2096830e9424?timeFrame=current_season,Mono-Red Prowess,63.4%,June 14
standard_bo1,FranticBeagle,https://mtga.untapped.gg/profile/50553209-af93-438f-93cd-a0f3236e14f2/IC4GZMDR3VFZVLN2NOIC5PIJZA/deck/a063068a-5d5b-4f57-b247-46ffc855ab7e?timeFrame=current_season,Orzhov Other,65.5%,June 14
standard_bo3,Thorgal,https://mtga.untapped.gg/profile/12d78609-8a1b-4106-a675-d93dbaa4f10f/LDOFK5EFWZD4ZHKANGKRCZW2BY/deck/5ca5029c-e7ce-4952-a432-3fa1e4d0ca02?timeFrame=current_season,Orzhov Other,53.3%,June 14
standard_bo3,SoulKing,https://mtga.untapped.gg/profile/0c391228-bf90-4c10-8122-a1f077ff8236/EI22AIGCWFFV3CX7IKKZRS75E4/deck/2e32176a-33b1-454b-a1b4-9ac2950505ea?timeFrame=current_season,Simic Affinity,75.0%,June 14
explorer_bo1,alehkcis,https://mtga.untapped.gg/profile/7e762d14-9cb2-470a-85d6-2aab5a4d791b/QJ7ZFTCSGFGPXJ4MHHDN4UQZGU/deck/eec55690-6579-4605-a3d3-68701aa2e063?timeFrame=current_season,Abzan Amalia,64.8%,June 14
explorer_bo3,estevam,https://mtga.untapped.gg/profile/b445a2d4-0ea7-4e6e-8dd2-1993a62789aa/4D631F2F8CC1FF9B/deck/680b9032-9da1-4930-adc6-1bd144fc0903?timeFrame=current_season,Rakdos Sacrifice,66.7%,June 14
alchemy_bo1,elctrbst,https://mtga.untapped.gg/profile/16f92e6f-cdcb-4ed0-8523-16636e8d6812/WZH7GVA6F5FRXLTTZSCXMT6KQQ/deck/b36213dc-99af-4d1a-9d8e-fbea14817a31?timeFrame=current_season,Golgari Toxic,70.4%,June 14
historic_bo1,JonFirefox,https://mtga.untapped.gg/profile/32c871c6-f779-48c1-b403-2daff82ed7c5/SOFUPLTLIVDCZB4RVBUB5CW6BA/deck/03cb51d4-717e-4106-9239-50cd456a1b54?timeFrame=current_season,Izzet Wizards,62.9%,June 14
timeless_bo3,maskedmarth,https://mtga.untapped.gg/profile/6db6058e-3f0e-482d-8212-d824312a9d23/B898CB90B756CB5/deck/d3c93c7d-7f86-4a50-9ae1-73d65b22f458?timeFrame=current_season,Boros,88.5%,June 14
standard_bo1,Jethro521,https://mtga.untapped.gg/profile/0181d7a7-71fe-41a4-b7c1-d6bce1c9c85f/2AWKUGRRCNAX3OKKX6SXABVHEY/deck/ff48f2cf-d0ca-4e61-b059-8115b972abde?timeFrame=current_season,Boros Other,70.0%,June 14
standard_bo1,TheDog,https://mtga.untapped.gg/profile/3c2bd557-3034-4d78-abd3-0a42743fa16e/9B6F6613B6178187/deck/989e32c8-e777-4dc1-a9d5-2929d86a5985?timeFrame=current_season,Rakdos Other,57.3%,June 14
standard_bo1,Calus Redbar,https://mtga.untapped.gg/profile/67b97ce7-8fa9-43b9-9a0f-7239d3f283f8/GPAPS5AORRGYRNBOIORMZJBI7E/deck/01ded741-927c-44a0-b2e8-0e36f19e5b49?timeFrame=current_season,Mono-Red Prowess,56.9%,June 14
standard_bo1,IcarusFallen,https://mtga.untapped.gg/profile/f0f59021-b13d-4364-bb3d-78d8a6f0c771/WFHXKDIDEJAY5HQ2B7JGCDKP34/deck/50e5fba8-b096-4753-9199-51f803f7821e?timeFrame=current_season,Boros Convoke,53.8%,June 14
standard_bo1,greetest,https://mtga.untapped.gg/profile/a25ac82a-aaea-40c6-b111-81a58d1a6f39/IVBZ6K5FBFH3XLF33WTSNHLBWE/deck/e9520690-02ea-46a6-a5b8-fd6d3fd90e78?timeFrame=current_season,Boros Convoke,90.3%,June 14
standard_bo1,Saxen,https://mtga.untapped.gg/profile/a7e31bb1-21c7-4f00-bc59-8af3bfb50db6/HTSJT4XZYVCLHKBYUUDBRAX3PQ/deck/f455ef89-5e63-4996-8c9b-c31ad6c9e3a3?timeFrame=current_season,Mono-Red Prowess,65.9%,June 14
standard_bo3,Kerrad,https://mtga.untapped.gg/profile/73f2a825-905c-4ff4-800f-bd6b097fc4c8/T3C37SY2NVCS5GMZ2KASQRI3JY/deck/dff585cf-5f0d-45e8-a600-505776d5f53a?timeFrame=current_season,Simic Affinity,64.5%,June 14
standard_bo3,BigTuna,https://mtga.untapped.gg/profile/5ba635e2-25ab-4783-8779-68534474ef79/P3VVNGXARZDNLOQXJZOLVG3I6U/deck/825d11f9-eff4-40b2-a740-0001e92f6312?timeFrame=current_season,Orzhov Other,60.9%,June 14
standard_bo3,figgy,https://mtga.untapped.gg/profile/903081fb-b707-48ff-a669-d2d7deeafb2d/GMZORFZV3JBFXDMJ7HLKN3XBHM/deck/740243ed-b0c7-4b84-805e-ad9fdeab3f62?timeFrame=current_season,Mono-Blue Other,69.5%,June 14
explorer_bo1,Kamikire,https://mtga.untapped.gg/profile/3067d748-90ed-4886-9046-f5106ed7b55b/IUEKTBMMERCJTEPSUGMKCDBSMM/deck/53e0238e-a881-4e4a-89e9-ee40100abd02?timeFrame=current_season,Abzan Amalia,,June 14
explorer_bo3,Applechips,https://mtga.untapped.gg/profile/e4992a0c-a0a4-461b-9575-2960bf798c6a/HXD5LNVPBZEYLKOWSTC7J6MJOY/deck/15172ca3-53ec-40c4-b72d-fa2a05fefe68?timeFrame=current_season,Rakdos Vampires,78.6%,June 14
historic_bo1,Siphon Insight,https://mtga.untapped.gg/profile/f3a5bf71-6afd-4a34-bbce-994d083968eb/EC3PKL3CYVCQ7F6QNBV5PVLRQU/deck/e2bbeebc-fdb0-46b7-bd84-7821c0701f3a?timeFrame=current_season,Mono-Red Aggro,75.4%,June 14
historic_bo1,firetruck,https://mtga.untapped.gg/profile/fd777b41-2cd2-4d8b-9280-5771ece21a23/CDYGMGGJJ5GVPLRFEPCVGDVJJ4/deck/c9660bb3-0996-463a-84e7-196818147f87?timeFrame=current_season,Orzhov Other,75.0%,June 14
historic_bo1,guizin666,https://mtga.untapped.gg/profile/cb265c9c-67a1-40fb-9050-f817af345d69/ZRXB45YSFFFBTH3QPXUZ3HYHCQ/deck/ca0341a8-c224-4b17-8dc0-b57eb53c346a?timeFrame=current_season,Mono-Green Devotion,72.4%,June 14
historic_bo1,Inferno94,https://mtga.untapped.gg/profile/cfcc88bb-c4d8-4ef8-a22a-394c9fd85a1d/CVZLLNYRSRFR5D6Z7D477BQMPM/deck/b6772e0e-0ede-4ddb-8378-ff3acc2a1cc3?timeFrame=current_season,Esper Artifacts,61.3%,June 14
timeless_bo1,3nvy,https://mtga.untapped.gg/profile/5caf19ba-33d5-403f-9f9d-9272107f2ad1/6UZJXMYSDFDW7N3ZZHP2RDXTPA/deck/e88e1971-1cda-4118-b4e9-272a1d0670f8?timeFrame=current_season,Rakdos,59.3%,June 14
timeless_bo3,CzerwonyJasiu,https://mtga.untapped.gg/profile/ef1509b7-86e9-4198-b65d-154dec4370bb/YQYZE4WTARB5RJSCIAF3ZCEOTQ/deck/c96839a2-700b-43db-854f-0d52aff51267?timeFrame=current_season,Mono-Black,100%,June 14
timeless_bo3,Montreno,https://mtga.untapped.gg/profile/eebfdf75-1b1c-4b58-ac96-5dbf67617130/SHANCZTMIVCN3IH6FQ2GXMXWOM/deck/0714fea1-8a32-44e1-906a-89bb0f1fecfe?timeFrame=current_season,Bant,78.6%,June 14
timeless_bo3,LuCaparroz,https://mtga.untapped.gg/profile/f223c845-8cd7-461f-ab63-fb13d72702d9/75B39672903F5FFA/deck/ea906ed0-0e8c-4d27-ae17-11bc7c4db854?timeFrame=current_season,Rakdos,83.3%,June 14
timeless_bo3,Chesthair,https://mtga.untapped.gg/profile/cc5730fe-3b2f-448d-b867-5157ac4a7bec/959E625C9FF50541/deck/4283d35e-041c-4210-9c72-9ae87e41bf13?timeFrame=current_season,Dimir,83.3%,June 14
timeless_bo3,Bilbo_Baggins,https://mtga.untapped.gg/profile/482dfcad-8f25-4397-a808-1d1cdb551e6d/7EE2678C220A8E63/deck/a56efe7b-376a-443a-b3f8-5d6b349a8c2d?timeFrame=current_season,Dimir,,June 14
timeless_bo3,packbuckbrew,https://mtga.untapped.gg/profile/216d3538-ad54-4290-8e05-0d7a5d9cafff/A2E688695BAA9AC8/deck/6e2bd6b1-9b43-4a98-9724-9c7709659f31?timeFrame=current_season,Boros,90.6%,June 14
explorer_bo3,Dafore,https://mtga.untapped.gg/profile/f93f9e26-6cfa-4347-8f4a-0c3e77e3e086/991D73D848995E1E/deck/1b224fcc-d431-44ac-9871-cd7865dbf458?timeFrame=current_season,Mono-White Humans,81.8%,June 14
historic_bo1,eilaURW,https://mtga.untapped.gg/profile/69c6921a-13eb-44ea-b9d4-12d5de419420/BH2CNXT4BRDDXFMUBGKFD4FQDY/deck/732de154-ca14-4ed9-b86d-d785a8181764?timeFrame=current_season,Jeskai Other,80.8%,June 14
timeless_bo3,AndyWand,https://mtga.untapped.gg/profile/c45cc70e-4db8-4527-9386-1e075431cbc2/ZV4S6YAL7ZENBHJTPFRUDTOXGI/deck/0cf7b081-1558-4d96-b8cb-79efdd6dff3a?timeFrame=current_season,4-Color,80.0%,June 14
standard_bo1,Wags,https://mtga.untapped.gg/profile/95593d9e-ef39-491c-8d3d-2d4372a294de/SPFWQNWQ6BACVKNYSHAVAAWOGY/deck/b499d6e6-9160-4ea3-a5c4-654bd30d6eaf?timeFrame=current_season,Orzhov Other,56.1%,June 14
standard_bo1,もこみち,https://mtga.untapped.gg/profile/3602fb5f-89a5-4bf5-996d-3ea7ac10f920/ANQOOHTQQ5B2VMHJ6DB6F663T4/deck/5b4fd17c-3722-4683-afc9-603751ef92d2?timeFrame=current_season,Golgari Other,54.8%,June 14
standard_bo1,ordinaryforensic,https://mtga.untapped.gg/profile/185c4fa9-a80f-40a6-b3c7-1d1937517b10/4FOIDWP4FFF77KRXK2D4PQ6GAM/deck/46355924-3bdc-4665-92bc-60a2893a8965?timeFrame=current_season,Boros Convoke,57.6%,June 14
standard_bo1,klaqio_ren,https://mtga.untapped.gg/profile/0ec7b5ed-2ab2-4dd9-9a42-57c1761e2996/LCLYJY5ZLNCLPNT6POTOMJX52Q/deck/3c1d72d3-2c0d-4be7-9b2b-f626ab726445?timeFrame=current_season,Mono-Red Prowess,71.8%,June 14
standard_bo1,Abduscan,https://mtga.untapped.gg/profile/55508663-7e0b-402c-8473-e898450639de/5L5MSHMZ3NELVOWI25QF5KINKQ/deck/5234cb2b-cc41-4483-8e02-71874fc4c0d8?timeFrame=current_season,Mono-Red Aggro,65.3%,June 14
standard_bo1,Mirek,https://mtga.untapped.gg/profile/5d422647-73f1-44fa-a56c-d3965613a43a/MR4UG6AS3JBWFJDHDOS3ANTBV4/deck/43e3217d-b963-4bbf-9b95-7ab4ef0f6687?timeFrame=current_season,Boros Convoke,81.9%,June 14
standard_bo1,Benny,https://mtga.untapped.gg/profile/6c8c653a-9354-4dfc-ba62-42576338c8a2/4C76I7R54VAGFI47AZAUNDHDVE/deck/d35e62f5-8a9c-42e8-b87e-1c0e5a92f97a?timeFrame=current_season,Boros Convoke,78.6%,June 14
standard_bo3,ashiato45,https://mtga.untapped.gg/profile/bd5450ee-1e32-4df2-ba90-b239da3d40b4/Z6T5PIJCSRAFDCQP5SHYGNP54A/deck/0e62fe1a-b23f-424e-9f56-cda7bba34361?timeFrame=current_season,Azorius Other,62.5%,June 14
standard_bo3,apoeslo,https://mtga.untapped.gg/profile/e06e2e15-e892-4df6-9d82-42130da89f45/TAYU4WBDZVAU5JGXD7HLTHQP4E/deck/f47a9158-f6ee-44a0-963f-9389d24fbe67?timeFrame=current_season,5-Color Domain,71.4%,June 14
explorer_bo3,tr1kolas,https://mtga.untapped.gg/profile/fa3a34cb-9c09-42ae-9b1c-aeddcaa7713c/THMX2G5F4ZF77C3YL4IVVNZHK4/deck/058470a5-99b7-4f07-9d69-3b02ef0c4b42?timeFrame=current_season,Rakdos Sacrifice,62.5%,June 14
explorer_bo3,Ultraman_1,https://mtga.untapped.gg/profile/7ec7d9b6-73e3-4d38-adc3-ebc3d61d1aea/9131FAAFD67AE00E/deck/4cf15fe7-0fa8-413e-97b5-2faf062bdb17?timeFrame=current_season,Rakdos Vampires,87.5%,June 14
standard_bo1,Allen,https://mtga.untapped.gg/profile/94db1703-e9eb-4680-b74d-db8ae64df5fe/A05679CB8375B5BF/deck/ddafa5e9-b192-4deb-821a-50179d6a7da1?timeFrame=current_season,Azorius Control,68.4%,June 15
standard_bo1,ばにくん,https://mtga.untapped.gg/profile/742c22a7-c22a-4dd7-a95d-68a309438697/VMESGB5A4ZBGDLVD3V7ECJPGLU/deck/b09671f8-1fd5-41f9-82f5-b8bb9a050496?timeFrame=current_season,5-Color Domain,54.5%,June 15
standard_bo1,akajaybay,https://mtga.untapped.gg/profile/75746bc6-8155-490f-aa90-446a5299d211/OKK3GHXIBJDSLJ2FG5G4CKY2OU/deck/988cd0ae-5477-47fb-ae1a-049abd110251?timeFrame=current_season,Naya Other,57.1%,June 15
standard_bo1,友達Klug,https://mtga.untapped.gg/profile/0d0cf5e0-b5b7-4905-a914-b02d78aa8149/ZZVDUDQSKRCLBA5KMC4DOMIF44/deck/f845e6f5-2797-4134-a708-ee4303660a44?timeFrame=current_season,Boros Other,54.0%,June 15
standard_bo1,Cyborg,https://mtga.untapped.gg/profile/39c5fe62-978b-4dcd-9c2c-4e30ea953b06/GFCWFDM7OBDNFI5WXVQLZJZ5II/deck/432dddc5-cc66-43bb-aa23-0309387110a6?timeFrame=current_season,Mono-Black Skeletons,80.6%,June 15
standard_bo1,Belcegor1976,https://mtga.untapped.gg/profile/35ad1d8b-bfa1-4f02-9a11-ddb7aadbcd0c/ZVIWZJVQ4FEOFBUMD2TD2QZVPM/deck/ee1aa207-53e5-4443-9994-d4635bb3026f?timeFrame=current_season,Mono-Red Prowess,60.9%,June 15
standard_bo1,Gilad,https://mtga.untapped.gg/profile/779dbcfb-3eae-4d64-907f-5192eb8d8cf3/5GCLKRZTRJEYTBXAEF243LVQ2Y/deck/0e727229-c69d-402e-93da-786449051fa7?timeFrame=current_season,Orzhov Other,58.1%,June 15
standard_bo1,SmokinWarlock,https://mtga.untapped.gg/profile/e205bb70-ea56-4a08-8f6d-83db59cfc276/530308D49B9CF4FC/deck/b00a2d31-7a36-4f2a-9df9-6c9845701215?timeFrame=current_season,Izzet Other,51.9%,June 15
standard_bo1,Goodluck,https://mtga.untapped.gg/profile/0e77f914-210f-4184-bbd5-3b23a54b0882/GDA4Q5EZOBBAXINFYIAUGDC3BQ/deck/f14abcca-73aa-4a6a-a73e-a37ff676373c?timeFrame=current_season,4-Color Other,50.0%,June 15
standard_bo1,OnePunchGod,https://mtga.untapped.gg/profile/44f97116-19cb-4dce-b291-981ade332dba/LNQZRCPUXZDQPAGLE2RVZBLGHI/deck/09b68aa9-10ae-4628-8325-3e9e354b8b7d?timeFrame=current_season,Temur Other,61.1%,June 15
standard_bo3,InfinitokenForever,https://mtga.untapped.gg/profile/cca93115-a7f8-4c74-bb89-b33a73e73624/6I5JWBGFVBCUHIZVCX775XKXCA/deck/1b736533-eaa5-44ab-9c49-7a763a641414?timeFrame=current_season,Mono-Red Aggro,64.8%,June 15
standard_bo3,S460,https://mtga.untapped.gg/profile/07978d9a-5168-4bd9-9b40-33068831141c/5HFBWYU5LFBELEFCVK4ZZI4254/deck/937407eb-6132-4bcd-9829-6ad9bfb05124?timeFrame=current_season,Boros Convoke,55.6%,June 15
standard_bo3,IBUKI,https://mtga.untapped.gg/profile/5ac11eab-8e4c-4890-85e3-76d40b4f279f/WVQZGBYNFRG4RCXTTWLBQIQOEE/deck/0096aabf-9115-4907-91c7-c9887f7b1d9d?timeFrame=current_season,Naya Other,71.4%,June 15
standard_bo3,phlarm,https://mtga.untapped.gg/profile/c9695a74-05c4-4570-b1e0-fad80bec7e63/L6LHQKITXBCETKSDG6PGJM5GZI/deck/34238ab4-b950-4163-a187-28599b9e793e?timeFrame=current_season,Orzhov Other,56.7%,June 15
standard_bo3,Iris,https://mtga.untapped.gg/profile/8ab5c798-742f-42d5-9d62-b27ca0802865/56Z4ESUEP5D7RNPJWPQGJ5LNXM/deck/be15569b-3503-4986-b47f-edc2ecd2e0f6?timeFrame=current_season,Mono-Blue Tempo,71.9%,June 15
explorer_bo1,Amnesis,https://mtga.untapped.gg/profile/63f56746-66b4-46d5-aa26-eefcba43933f/OEIFRKHPKBH4ZLWYRYKNWNJLBE/deck/967ff6fb-35e2-44a1-ae42-6a95ad359fe1?timeFrame=current_season,Selesnya Angels,82.4%,June 15
explorer_bo3,Denny,https://mtga.untapped.gg/profile/5bea1868-4b0c-45fb-8925-86b455c33762/QEGK3JJO5FFNTHZJRMPB5WSP4A/deck/ee301ed8-958e-4768-9848-b5a338b9ffb2?timeFrame=current_season,Mono-Green Devotion,50.0%,June 15
explorer_bo3,Musy,https://mtga.untapped.gg/profile/bcb39add-224d-41cc-b64b-60e2a6d4ae8b/VR5RQKXCE5BLXOW6BEKU62QFV4/deck/0a00794e-1b18-4a46-9ca6-d17eb921a1bc?timeFrame=current_season,Gruul Burn,52.6%,June 15
explorer_bo3,oggy29,https://mtga.untapped.gg/profile/d479ae79-feb0-4ae0-9d68-5a70b4dca9f0/7JEM3WNHWNAWVKWI655LNAVAK4/deck/178e2cdd-9f82-42a5-98ae-d21bf8bcc3fc?timeFrame=current_season,Rakdos Vampires,,June 15
explorer_bo3,MaeMtg,https://mtga.untapped.gg/profile/5b35a13f-9920-4b7f-bfb9-6015f3b056bb/7331D6998EB5CC09/deck/1d4261bf-5c82-4f53-8166-b5c3be5e0ca3?timeFrame=current_season,Abzan Amalia,,June 15
explorer_bo3,juntaka,https://mtga.untapped.gg/profile/760b5895-2c57-4657-b23a-e77bb93006b8/NNSBMBPRA5DN3PGHZ55HCIPXEU/deck/a8e10f37-dc35-4022-be80-7e9b0a92705c?timeFrame=current_season,Rakdos Sacrifice,46.7%,June 15
historic_bo1,GitNok,https://mtga.untapped.gg/profile/914a40d8-1ac7-4c02-bf0c-3d8465612329/3YEFGIWG3RF6RGVSQNOSVFJEUI/deck/5a000ac1-08e5-49d4-98b9-5b51fbf67001?timeFrame=current_season,Mono-Black Other,64.1%,June 15
historic_bo1,Ishkaw,https://mtga.untapped.gg/profile/e2c60156-9eef-499d-bbf0-95340e98502e/XTIFRWTLWFGG5GB6V67W5OZMKE/deck/090a78c8-97c9-462d-a34f-e88418bf5a65?timeFrame=current_season,Izzet Energy,63.2%,June 15
